調査地点番号	調査地点都道府県名（原表記）	調査地点名（原表記）	調査地点都道府県名	調査地点名	json_result	estimated_long	estimated_lat	level	fullname	note	mesh_lat	mesh_long	mesh_lat_jgd	mesh_long_jgd	メッシュ北西端との距離
6631.60	静岡県	磐田郡佐久間町浦川	静岡県	磐田郡佐久間町浦川	"{""matched"": ""静岡県磐田郡佐久間町"", ""candidates"": [{""id"": 140491505, ""name"": ""佐久間町"", ""x"": 137.81362915039062, ""y"": 35.09156799316406, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22487A1968/jisx0402:22487"", ""fullname"": [""静岡県"", ""磐田郡"", ""佐久間町""]}]}"	137.813629150391	35.0915679931641	3	静岡県 磐田郡 佐久間町		350400	1374500	350411.75659	1374449.09023	6.52539922263506
6631.69	静岡県	周智郡春野町小俣京丸	静岡県	周智郡春野町小俣京丸	"{""matched"": ""静岡県周智郡春野町"", ""candidates"": [{""id"": 135113064, ""name"": ""春野町"", ""x"": 137.8964080810547, ""y"": 34.98212432861328, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22462A1968/jisx0402:22462"", ""fullname"": [""静岡県"", ""周智郡"", ""春野町""]}]}"	137.896408081055	34.9821243286133	3	静岡県 周智郡 春野町		350400	1375830	350411.78361	1375819.01331	11.9440741893582
6632.15	静岡県	榛原郡本川根町奥泉	静岡県	榛原郡本川根町奥泉	"{""matched"": ""静岡県榛原郡本川根町奥泉"", ""candidates"": [{""id"": 137352446, ""name"": ""奥泉"", ""x"": 138.14317321777344, ""y"": 35.19395446777344, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0005000/postcode:4280412"", ""fullname"": [""静岡県"", ""榛原郡"", ""川根本町"", ""奥泉""]}]}"	138.143173217773	35.1939544677734	5	静岡県 榛原郡 川根本町 奥泉		350900	1380730	350911.76246	1380718.96072	4.91887003767962
6632.64	静岡県	榛原郡中川根町田野口	静岡県	榛原郡中川根町田野口	"{""matched"": ""静岡県榛原郡中川根町田野口"", ""candidates"": [{""id"": 137393538, ""name"": ""田野口"", ""x"": 138.1024169921875, ""y"": 35.04843521118164, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0016000/postcode:4280306"", ""fullname"": [""静岡県"", ""榛原郡"", ""川根本町"", ""田野口""]}]}"	138.102416992188	35.0484352111816	5	静岡県 榛原郡 川根本町 田野口		350400	1380600	350411.79799	1380548.98141	2.44307130472047
6632.88	静岡県	安倍郡清沢村中村	静岡県	安倍郡清沢村中村	"{""matched"": ""静岡県安倍郡清沢村"", ""candidates"": [{""id"": 135193776, ""name"": ""清沢村"", ""x"": 138.25352478027344, ""y"": 35.03457260131836, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22B0020007"", ""fullname"": [""静岡県"", ""安倍郡"", ""清沢村""]}]}"	138.253524780273	35.0345726013184	3	静岡県 安倍郡 清沢村		350200	1381200	350211.81769	1381148.95417	5.15757479118083
6633.27	静岡県	清水市西河内河内	静岡県	清水市西河内河内	"{""matched"": ""静岡県清水市"", ""candidates"": [{""id"": 139385433, ""name"": ""清水市"", ""x"": 138.38238525390625, ""y"": 34.97547149658203, ""level"": 3, ""priority"": 0, ""note"": ""ref:静岡県静岡市"", ""fullname"": [""静岡県"", ""清水市""]}]}"	138.382385253906	34.975471496582	3	静岡県 清水市		350800	1382530	350811.79306	1382518.86204	18.2752392930025
6633.33	静岡県	安倍郡玉川村落合	静岡県	安倍郡玉川村落合	"{""matched"": ""静岡県安倍郡玉川村"", ""candidates"": [{""id"": 135193777, ""name"": ""玉川村"", ""x"": 138.3313446044922, ""y"": 35.11050033569336, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22B0020004"", ""fullname"": [""静岡県"", ""安倍郡"", ""玉川村""]}]}"	138.331344604492	35.1105003356934	3	静岡県 安倍郡 玉川村		350700	1381930	350711.78767	1381918.89426	1.35558403280486
6633.89	静岡県	清水市辻町	静岡県	清水市辻町	"{""matched"": ""静岡県清水市"", ""candidates"": [{""id"": 139385433, ""name"": ""清水市"", ""x"": 138.38238525390625, ""y"": 34.97547149658203, ""level"": 3, ""priority"": 0, ""note"": ""ref:静岡県静岡市"", ""fullname"": [""静岡県"", ""清水市""]}]}"	138.382385253906	34.975471496582	3	静岡県 清水市		350200	1382830	350211.84421	1382818.85108	10.616557881859
6634.07	静岡県	吉原市伝法	静岡県	吉原市伝法	"{""matched"": ""静岡県吉原市"", ""candidates"": [{""id"": 135113053, ""name"": ""吉原市"", ""x"": 138.68214416503906, ""y"": 35.15819549560547, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22B0010001"", ""fullname"": [""静岡県"", ""吉原市""]}]}"	138.682144165039	35.1581954956055	3	静岡県 吉原市		351000	1384030	351011.79934	1384018.77108	1.60533648100441
6634.32	静岡県	庵原郡由比町	静岡県	庵原郡由比町	"{""matched"": ""静岡県庵原郡由比町"", ""candidates"": [{""id"": 136460054, ""name"": ""由比町"", ""x"": 138.56182861328125, ""y"": 35.10655212402344, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22383A1968/jisx0402:22383"", ""fullname"": [""静岡県"", ""庵原郡"", ""由比町""]}]}"	138.561828613281	35.1065521240234	3	静岡県 庵原郡 由比町		350700	1383300	350711.8132	1383248.80926	2.01613459197176
6634.33	静岡県	庵原郡蒲原町神沢	静岡県	庵原郡蒲原町神沢	"{""matched"": ""静岡県庵原郡蒲原町神沢"", ""candidates"": [{""id"": 136460075, ""name"": ""神沢"", ""x"": 138.57510375976562, ""y"": 35.123043060302734, ""level"": 5, ""priority"": 0, ""note"": ""ref:静岡県静岡市清水区蒲原神沢"", ""fullname"": [""静岡県"", ""庵原郡"", ""蒲原町"", ""神沢""]}]}"	138.575103759766	35.1230430603027	5	静岡県 庵原郡 蒲原町 神沢		350700	1383430	350711.81503	1383418.79798	0.451573559435108
6635.20	静岡県	駿東郡原町植田	静岡県	駿東郡原町植田	"{""matched"": ""静岡県駿東郡原町"", ""candidates"": [{""id"": 143280650, ""name"": ""原町"", ""x"": 138.7937774658203, ""y"": 35.129188537597656, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22B0080005"", ""fullname"": [""静岡県"", ""駿東郡"", ""原町""]}]}"	138.79377746582	35.1291885375977	3	静岡県 駿東郡 原町		350800	1384500	350811.81622	1384448.74768	4.34446215173291
6635.36	静岡県	三島市三島	静岡県	三島市三島	"{""matched"": ""静岡県三島市"", ""candidates"": [{""id"": 134382564, ""name"": ""三島市"", ""x"": 138.9185028076172, ""y"": 35.11848449707031, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22206A1968/jisx0402:22206/postcode:4110000"", ""fullname"": [""静岡県"", ""三島市""]}]}"	138.918502807617	35.1184844970703	3	静岡県 三島市		350700	1385400	350711.83733	1385348.69987	1.97515091092328
6635.44	静岡県	沼津市八幡町	静岡県	沼津市八幡町	"{""matched"": ""静岡県沼津市八幡町"", ""candidates"": [{""id"": 137407368, ""name"": ""八幡町"", ""x"": 138.8556365966797, ""y"": 35.0980224609375, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0111000/postcode:4100881"", ""fullname"": [""静岡県"", ""沼津市"", ""八幡町""]}]}"	138.85563659668	35.0980224609375	5	静岡県 沼津市 八幡町		350600	1385100	350611.83865	1385048.71427	0.989768899510121
6635.54	静岡県	沼津市下香貫	静岡県	沼津市下香貫	"{""matched"": ""静岡県沼津市下香貫"", ""candidates"": [{""id"": 137411274, ""name"": ""下香貫"", ""x"": 138.87803649902344, ""y"": 35.078704833984375, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0054000/postcode:4100822"", ""fullname"": [""静岡県"", ""沼津市"", ""下香貫""]}]}"	138.878036499023	35.0787048339844	5	静岡県 沼津市 下香貫		350500	1385100	350511.84373	1385048.71628	2.96986682165109
6635.87	静岡県	田方郡伊豆長岡町温泉場3丁目	静岡県	田方郡伊豆長岡町温泉場3丁目	"{""matched"": ""静岡県田方郡伊豆長岡町"", ""candidates"": [{""id"": 140082361, ""name"": ""伊豆長岡町"", ""x"": 138.9288787841797, ""y"": 35.027713775634766, ""level"": 3, ""priority"": 0, ""note"": ""ref:静岡県伊豆の国市"", ""fullname"": [""静岡県"", ""田方郡"", ""伊豆長岡町""]}]}"	138.92887878418	35.0277137756348	3	静岡県 田方郡 伊豆長岡町		350200	1385530	350211.87165	1385518.69658	1.17964042195784
6636.62	静岡県	熱海市上多賀	静岡県	熱海市上多賀	"{""matched"": ""静岡県熱海市上多賀"", ""candidates"": [{""id"": 139784241, ""name"": ""上多賀"", ""x"": 139.05445861816406, ""y"": 35.0676155090332, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0010000/postcode:4130101"", ""fullname"": [""静岡県"", ""熱海市"", ""上多賀""]}]}"	139.054458618164	35.0676155090332	5	静岡県 熱海市 上多賀		350400	1390300	350411.8717	1390248.65418	0.740208661994402
6640.29	静岡県	天竜市熊字大地野	静岡県	天竜市熊字大地野	"{""matched"": ""静岡県天竜市"", ""candidates"": [{""id"": 135193757, ""name"": ""天竜市"", ""x"": 137.81591796875, ""y"": 34.872684478759766, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22217A1968/jisx0402:22217"", ""fullname"": [""静岡県"", ""天竜市""]}]}"	137.81591796875	34.8726844787598	3	静岡県 天竜市		345800	1374330	345811.80123	1374319.10155	13.7958340158985
6640.76	静岡県	引佐郡引佐町東黒田	静岡県	引佐郡引佐町東黒田	"{""matched"": ""静岡県引佐郡引佐町"", ""candidates"": [{""id"": 136460088, ""name"": ""引佐町"", ""x"": 137.66966247558594, ""y"": 34.8344841003418, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22522A1968/jisx0402:22522"", ""fullname"": [""静岡県"", ""引佐郡"", ""引佐町""]}]}"	137.669662475586	34.8344841003418	3	静岡県 引佐郡 引佐町		345300	1373900	345311.82502	1373849.13349	6.15532971201822
6641.39	静岡県	周智郡森町三倉大河内	静岡県	周智郡森町三倉大河内	"{""matched"": ""静岡県周智郡森町三倉"", ""candidates"": [{""id"": 135123058, ""name"": ""三倉"", ""x"": 137.94287109375, ""y"": 34.9247932434082, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0018000/postcode:4370208"", ""fullname"": [""静岡県"", ""周智郡"", ""森町"", ""三倉""]}]}"	137.94287109375	34.9247932434082	5	静岡県 周智郡 森町 三倉		345700	1375830	345711.83671	1375819.02208	4.1310253337945
6641.43	静岡県	天竜市横山町小川	静岡県	天竜市横山町小川	"{""matched"": ""静岡県天竜市"", ""candidates"": [{""id"": 135193757, ""name"": ""天竜市"", ""x"": 137.81591796875, ""y"": 34.872684478759766, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22217A1968/jisx0402:22217"", ""fullname"": [""静岡県"", ""天竜市""]}]}"	137.81591796875	34.8726844787598	3	静岡県 天竜市		345600	1374930	345611.82713	1374919.07835	7.13051841328714
6641.82	静岡県	天竜市二俣町横町	静岡県	天竜市二俣町横町	"{""matched"": ""静岡県天竜市"", ""candidates"": [{""id"": 135193757, ""name"": ""天竜市"", ""x"": 137.81591796875, ""y"": 34.872684478759766, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22217A1968/jisx0402:22217"", ""fullname"": [""静岡県"", ""天竜市""]}]}"	137.81591796875	34.8726844787598	3	静岡県 天竜市		345200	1374800	345211.8534	1374749.08987	1.75500902141402
6641.97	静岡県	周智郡森町	静岡県	周智郡森町	"{""matched"": ""静岡県周智郡森町"", ""candidates"": [{""id"": 135113065, ""name"": ""森町"", ""x"": 137.92709350585938, ""y"": 34.835601806640625, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22461A1968/jisx0402:22461/postcode:4370200"", ""fullname"": [""静岡県"", ""周智郡"", ""森町""]}]}"	137.927093505859	34.8356018066406	3	静岡県 周智郡 森町		345100	1375530	345111.87582	1375519.0487	2.02285909605983
6642.33	静岡県	榛原郡川根町家山	静岡県	榛原郡川根町家山	"{""matched"": ""静岡県榛原郡川根町家山"", ""candidates"": [{""id"": 137399666, ""name"": ""家山"", ""x"": 138.04010009765625, ""y"": 34.955970764160156, ""level"": 5, ""priority"": 0, ""note"": ""ref:静岡県島田市川根町家山"", ""fullname"": [""静岡県"", ""榛原郡"", ""川根町"", ""家山""]}]}"	138.040100097656	34.9559707641602	5	静岡県 榛原郡 川根町 家山		345700	1380430	345711.85046	1380419.00033	2.91742351562774
6642.58	静岡県	藤枝市瀬戸谷中山	静岡県	藤枝市瀬戸谷中山	"{""matched"": ""静岡県藤枝市瀬戸谷"", ""candidates"": [{""id"": 140958984, ""name"": ""瀬戸ノ谷"", ""x"": 138.1930694580078, ""y"": 34.97071075439453, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0061000/postcode:4260131"", ""fullname"": [""静岡県"", ""藤枝市"", ""瀬戸ノ谷""]}]}"	138.193069458008	34.9707107543945	5	静岡県 藤枝市 瀬戸ノ谷		345500	1381200	345511.86963	1381148.95785	5.6537813947481
6642.85	静岡県	島田市上伊太	静岡県	島田市上伊太	"{""matched"": ""静岡県島田市上伊太"", ""candidates"": [{""id"": 136113517, ""name"": ""上伊太"", ""x"": 138.14715576171875, ""y"": 34.860137939453125, ""level"": 6, ""priority"": 9, ""note"": ""aza_id:0000141"", ""fullname"": [""静岡県"", ""島田市"", ""上伊太""]}]}"	138.147155761719	34.8601379394531	6	静岡県 島田市 上伊太		345200	1380730	345211.88825	1380718.98492	2.54706228411945
6643.15	静岡県	静岡市緑町	静岡県	静岡市緑町	"{""matched"": ""静岡県静岡市緑町"", ""candidates"": [{""id"": 142330476, ""name"": ""緑町"", ""x"": 138.39273071289062, ""y"": 34.987396240234375, ""level"": 5, ""priority"": 0, ""note"": ""ref:静岡県静岡市葵区緑町"", ""fullname"": [""静岡県"", ""静岡市"", ""緑町""]}]}"	138.392730712891	34.9873962402344	5	静岡県 静岡市 緑町		345900	1382230	345911.85748	1382218.88708	1.89841425327464
6643.16	静岡県	静岡市曲金	静岡県	静岡市曲金	"{""matched"": ""静岡県静岡市曲金"", ""candidates"": [{""id"": 141760931, ""name"": ""曲金"", ""x"": 138.40411376953125, ""y"": 34.97828674316406, ""level"": 5, ""priority"": 0, ""note"": ""ref:静岡県静岡市駿河区曲金"", ""fullname"": [""静岡県"", ""静岡市"", ""曲金""]}]}"	138.404113769531	34.9782867431641	5	静岡県 静岡市 曲金		345900	1382400	345911.8587	1382348.87718	1.13614984525967
6643.72	静岡県	焼津市大村新田	静岡県	焼津市大村新田	"{""matched"": ""静岡県焼津市大村新田"", ""candidates"": [{""id"": 139646296, ""name"": ""大村新田"", ""x"": 138.30172729492188, ""y"": 34.87142562866211, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0017000/postcode:4250084"", ""fullname"": [""静岡県"", ""焼津市"", ""大村新田""]}]}"	138.301727294922	34.8714256286621	5	静岡県 焼津市 大村新田		345300	1381800	345311.8954	1381748.92341	1.74734193674845
6645.01	静岡県	田方郡戸田村井田	静岡県	田方郡戸田村井田	"{""matched"": ""静岡県田方郡戸田村井田"", ""candidates"": [{""id"": 140155163, ""name"": ""井田"", ""x"": 138.78953552246094, ""y"": 35.002037048339844, ""level"": 5, ""priority"": 0, ""note"": ""ref:静岡県沼津市井田"", ""fullname"": [""静岡県"", ""田方郡"", ""戸田村"", ""井田""]}]}"	138.789535522461	35.0020370483398	5	静岡県 田方郡 戸田村 井田		350000	1384630	350011.8727	1384618.74598	1.61476627516819
6645.37	静岡県	田方郡中狩野村本柿木小字下柿木	静岡県	田方郡中狩野村本柿木小字下柿木	"{""matched"": ""静岡県田方郡中狩野村"", ""candidates"": [{""id"": 140082358, ""name"": ""中狩野村"", ""x"": 138.93360900878906, ""y"": 34.93278121948242, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22B0110018"", ""fullname"": [""静岡県"", ""田方郡"", ""中狩野村""]}]}"	138.933609008789	34.9327812194824	3	静岡県 田方郡 中狩野村		345700	1385530	345711.90225	1385518.70662	2.52091933096935
6645.62	静岡県	田方郡土肥町土肥	静岡県	田方郡土肥町土肥	"{""matched"": ""静岡県田方郡土肥町土肥"", ""candidates"": [{""id"": 134984210, ""name"": ""土肥"", ""x"": 138.8149871826172, ""y"": 34.902408599853516, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0032000/postcode:4103302"", ""fullname"": [""静岡県"", ""伊豆市"", ""土肥""]}]}"	138.814987182617	34.9024085998535	5	静岡県 伊豆市 土肥		345400	1384800	345411.91761	1384748.74053	1.65499510690106
6646.23	静岡県	伊東市鎌田	静岡県	伊東市鎌田	"{""matched"": ""静岡県伊東市鎌田"", ""candidates"": [{""id"": 134790020, ""name"": ""鎌田"", ""x"": 139.06333923339844, ""y"": 34.93791198730469, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0011000/postcode:4140054"", ""fullname"": [""静岡県"", ""伊東市"", ""鎌田""]}]}"	139.063339233398	34.9379119873047	5	静岡県 伊東市 鎌田		345800	1390430	345811.91714	1390418.65628	3.64883778968886
6646.74	静岡県	伊東市八幡野	静岡県	伊東市八幡野	"{""matched"": ""静岡県伊東市八幡野"", ""candidates"": [{""id"": 134640520, ""name"": ""八幡野"", ""x"": 139.0855255126953, ""y"": 34.878273010253906, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0042000/postcode:4130232"", ""fullname"": [""静岡県"", ""伊東市"", ""八幡野""]}]}"	139.085525512695	34.8782730102539	5	静岡県 伊東市 八幡野		345300	1390600	345311.92303	1390548.65655	1.39051671683626
6650.12	静岡県	引佐郡三ケ日町三ケ日	静岡県	引佐郡三ケ日町三ケ日	"{""matched"": ""静岡県引佐郡三ケ日町"", ""candidates"": [{""id"": 136460083, ""name"": ""三ケ日町"", ""x"": 137.55625915527344, ""y"": 34.803123474121094, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22523A1968/jisx0402:22523"", ""fullname"": [""静岡県"", ""引佐郡"", ""三ケ日町""]}]}"	137.556259155273	34.8031234741211	3	静岡県 引佐郡 三ケ日町		344900	1373300	344911.84504	1373249.17683	2.05406298428058
6650.70	静岡県	浜名郡湖西町鷲津	静岡県	浜名郡湖西町鷲津	"{""matched"": ""静岡県浜名郡湖西町"", ""candidates"": [{""id"": 137723308, ""name"": ""湖西町"", ""x"": 137.5316162109375, ""y"": 34.718475341796875, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22504A1968/jisx0402:22504"", ""fullname"": [""静岡県"", ""浜名郡"", ""湖西町""]}]}"	137.531616210938	34.7184753417969	3	静岡県 浜名郡 湖西町		344300	1373000	344311.87787	1372949.21109	3.1678762620357
6650.79	静岡県	浜松市中島町	静岡県	浜松市中島町	"{""matched"": ""静岡県浜松市中島町"", ""candidates"": [{""id"": 138575473, ""name"": ""中島町"", ""x"": 137.74920654296875, ""y"": 34.69453048706055, ""level"": 5, ""priority"": 0, ""note"": ""ref:静岡県浜松市中区中島町"", ""fullname"": [""静岡県"", ""浜松市"", ""中島町""]}]}"	137.749206542969	34.6945304870606	5	静岡県 浜松市 中島町		344300	1374330	344311.90859	1374319.13191	3.76805663337468
6650.94	静岡県	浜名郡舞坂町仲町	静岡県	浜名郡舞坂町仲町	"{""matched"": ""静岡県浜名郡舞坂町"", ""candidates"": [{""id"": 137723317, ""name"": ""舞阪町"", ""x"": 137.60792541503906, ""y"": 34.68741226196289, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22502A1968/jisx0402:22502"", ""fullname"": [""静岡県"", ""浜名郡"", ""舞阪町""]}]}"	137.607925415039	34.6874122619629	3	静岡県 浜名郡 舞阪町		344100	1373600	344111.9106	1373549.1812	1.00308123414048
6651.32	静岡県	浜松市笠井町	静岡県	浜松市笠井町	"{""matched"": ""静岡県浜松市笠井町"", ""candidates"": [{""id"": 139385303, ""name"": ""笠井町"", ""x"": 137.79542541503906, ""y"": 34.76826477050781, ""level"": 5, ""priority"": 0, ""note"": ""ref:静岡県浜松市東区笠井町"", ""fullname"": [""静岡県"", ""浜松市"", ""笠井町""]}]}"	137.795425415039	34.7682647705078	5	静岡県 浜松市 笠井町		344700	1374800	344711.89553	1374749.09447	2.04783981067778
6651.64	静岡県	磐田市見付町宿町	静岡県	磐田市見付町宿町	"{""matched"": ""静岡県磐田市見付"", ""candidates"": [{""id"": 140420823, ""name"": ""見付"", ""x"": 137.8589630126953, ""y"": 34.73619842529297, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0144000/postcode:4380086"", ""fullname"": [""静岡県"", ""磐田市"", ""見付""]}]}"	137.858963012695	34.736198425293	5	静岡県 磐田市 見付		344400	1375100	344411.92036	1375049.08616	1.09716761181865
6652.06	静岡県	島田市横井町	静岡県	島田市横井町	"{""matched"": ""静岡県島田市横井"", ""candidates"": [{""id"": 136315638, ""name"": ""横井"", ""x"": 138.16343688964844, ""y"": 34.82707595825195, ""level"": 5, ""priority"": 2, ""note"": """", ""fullname"": [""静岡県"", ""島田市"", ""横井""]}]}"	138.163436889648	34.827075958252	5	静岡県 島田市 横井		345000	1380900	345011.9056	1380848.9796	1.84352292393391
6652.30	静岡県	掛川市下俣	静岡県	掛川市下俣	"{""matched"": ""静岡県掛川市下俣"", ""candidates"": [{""id"": 136876835, ""name"": ""下俣"", ""x"": 138.00006103515625, ""y"": 34.75238037109375, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0077000/postcode:4360025"", ""fullname"": [""静岡県"", ""掛川市"", ""下俣""]}]}"	138.000061035156	34.7523803710938	5	静岡県 掛川市 下俣		344700	1380000	344711.9114	1375949.03257	3.82028501640681
6652.77	静岡県	榛原郡相良町中西	静岡県	榛原郡相良町中西	"{""matched"": ""静岡県榛原郡相良町中西"", ""candidates"": [{""id"": 139887600, ""name"": ""中西"", ""x"": 138.1727752685547, ""y"": 34.7202033996582, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0031000/postcode:4210505"", ""fullname"": [""静岡県"", ""牧之原市"", ""中西""]}]}"	138.172775268555	34.7202033996582	5	静岡県 牧之原市 中西		344300	1381030	344311.958	1381018.97662	0.0801770939320654
6653.30	静岡県	榛原郡吉田町片岡	静岡県	榛原郡吉田町片岡	"{""matched"": ""静岡県榛原郡吉田町片岡"", ""candidates"": [{""id"": 137284792, ""name"": ""片岡"", ""x"": 138.24282836914062, ""y"": 34.77067565917969, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0002000/postcode:4210303"", ""fullname"": [""静岡県"", ""榛原郡"", ""吉田町"", ""片岡""]}]}"	138.242828369141	34.7706756591797	5	静岡県 榛原郡 吉田町 片岡		344700	1381500	344711.93242	1381448.94728	1.81510461808015
6655.38	静岡県	賀茂郡河津町小鍋	静岡県	賀茂郡河津町小鍋	"{""matched"": ""静岡県賀茂郡河津町小鍋"", ""candidates"": [{""id"": 141658466, ""name"": ""小鍋"", ""x"": 138.9361572265625, ""y"": 34.77194595336914, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0003000/postcode:4130508"", ""fullname"": [""静岡県"", ""賀茂郡"", ""河津町"", ""小鍋""]}]}"	138.936157226563	34.7719459533691	5	静岡県 賀茂郡 河津町 小鍋		344700	1385700	344711.9542	1385648.70888	1.90547517907054
6655.51	静岡県	賀茂郡松崎町松崎	静岡県	賀茂郡松崎町松崎	"{""matched"": ""静岡県賀茂郡松崎町松崎"", ""candidates"": [{""id"": 141629142, ""name"": ""松崎"", ""x"": 138.7777557373047, ""y"": 34.75070571899414, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0018000/postcode:4103611"", ""fullname"": [""静岡県"", ""賀茂郡"", ""松崎町"", ""松崎""]}]}"	138.777755737305	34.7507057189941	5	静岡県 賀茂郡 松崎町 松崎		344500	1384630	344511.95629	1384618.75387	0.610845698071246
6655.87	静岡県	賀茂郡下田町中	静岡県	賀茂郡下田町中	"{""matched"": ""静岡県賀茂郡下田町"", ""candidates"": [{""id"": 141459580, ""name"": ""下田町"", ""x"": 138.9453125, ""y"": 34.679534912109375, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22303A1968/jisx0402:22303"", ""fullname"": [""静岡県"", ""賀茂郡"", ""下田町""]}]}"	138.9453125	34.6795349121094	3	静岡県 賀茂郡 下田町		344200	1385530	344211.98038	1385518.72097	3.40505727566981
6655.97	静岡県	賀茂郡下田町3丁目	静岡県	賀茂郡下田町3丁目	"{""matched"": ""静岡県賀茂郡下田町"", ""candidates"": [{""id"": 141459580, ""name"": ""下田町"", ""x"": 138.9453125, ""y"": 34.679534912109375, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22303A1968/jisx0402:22303"", ""fullname"": [""静岡県"", ""賀茂郡"", ""下田町""]}]}"	138.9453125	34.6795349121094	3	静岡県 賀茂郡 下田町		344100	1385530	344111.98459	1385518.72361	2.28553411146706
6656.31	静岡県	賀茂郡稲取町西町	静岡県	賀茂郡稲取町西町	"{""matched"": ""静岡県賀茂郡稲取町"", ""candidates"": [{""id"": 141706607, ""name"": ""稲取町"", ""x"": 139.041259765625, ""y"": 34.7728157043457, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22B0050004"", ""fullname"": [""静岡県"", ""賀茂郡"", ""稲取町""]}]}"	139.041259765625	34.7728157043457	3	静岡県 賀茂郡 稲取町		344700	1390130	344711.96053	1390118.69486	2.34683666841395
6661.02	静岡県	磐田郡竜洋町駒場	静岡県	磐田郡竜洋町駒場	"{""matched"": ""静岡県磐田郡竜洋町駒場"", ""candidates"": [{""id"": 140477539, ""name"": ""駒場"", ""x"": 137.8110809326172, ""y"": 34.658504486083984, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0050000/postcode:4380233"", ""fullname"": [""静岡県"", ""磐田市"", ""駒場""]}]}"	137.811080932617	34.658504486084	5	静岡県 磐田市 駒場		344000	1374800	344011.94539	1374749.10984	1.81492563986726
6662.01	静岡県	小笠郡大浜町浜野	静岡県	小笠郡大浜町浜野	"{""matched"": ""静岡県小笠郡大浜町"", ""candidates"": [{""id"": 136107967, ""name"": ""大浜町"", ""x"": 138.0546875, ""y"": 34.66557693481445, ""level"": 3, ""priority"": 1, ""note"": ""geoshape_city_id:22443A1968/jisx0402:22443"", ""fullname"": [""静岡県"", ""小笠郡"", ""大浜町""]}]}"	138.0546875	34.6655769348145	3	静岡県 小笠郡 大浜町		344000	1380130	344011.96399	1380119.03433	3.03355741915459
6662.38	静岡県	榛原郡御前崎町大山	静岡県	榛原郡御前崎町大山	"{""matched"": ""静岡県榛原郡御前崎町大山"", ""candidates"": [{""id"": 136495388, ""name"": ""大山"", ""x"": 138.12188720703125, ""y"": 34.647098541259766, ""level"": 6, ""priority"": 9, ""note"": ""aza_id:0000139"", ""fullname"": [""静岡県"", ""御前崎市"", ""大山""]}]}"	138.121887207031	34.6470985412598	6	静岡県 御前崎市 大山		343700	1381200	343712.00375	1381148.98146	7.49863173842596
6665.01	静岡県	賀茂郡南伊豆町妻良	静岡県	賀茂郡南伊豆町妻良	"{""matched"": ""静岡県賀茂郡南伊豆町妻良"", ""candidates"": [{""id"": 141506460, ""name"": ""妻良"", ""x"": 138.79100036621094, ""y"": 34.6533088684082, ""level"": 5, ""priority"": 2, ""note"": ""aza_id:0026000/postcode:4150533"", ""fullname"": [""静岡県"", ""賀茂郡"", ""南伊豆町"", ""妻良""]}]}"	138.791000366211	34.6533088684082	5	静岡県 賀茂郡 南伊豆町 妻良		344000	1384630	344011.9953	1384618.76984	2.54991776775986
